Year,Company/Brand,HeadQuarter,Sector,Amount($),Stage
2020,Byju,Unavailable,EdTech,200000000.0,Undisclosed
2020,Waycool,Chennai,Agritech,32000000.0,Series C
2020,WorkIndia,Unavailable,HR tech,6000000.0,Undisclosed
2020,Qyuki,Mumbai,Media,3500000.0,Undisclosed
2020,Leap India,Coimbatore,Agritech,30000000.0,Series B
2020,Picxy,Hyderabad,Media,250000.0,Undisclosed
2020,Krimanshi,Jodhpur,Agritech,20000.0,Undisclosed
2020,NEETprep,Delhi,EdTech,3000000.0,Undisclosed
2020,Dot Pvt. Ltd,Gurugram,FinTech,8000000.0,Seed
2020,Kuku FM,Mumbai,Media,5500000.0,Series A
2020,SuperMoney,Mumbai,FinTech,1000000.0,Pre-series A
2020,Rebel Foods,Unavailable,Food tech,4900000.0,Undisclosed
2020,AlphaVector,Bangalore,E tailor,3000000.0,Undisclosed
2020,Fox Capital,Jaipur,FinTech,2500000.0,Undisclosed
2020,Tribe Theory,Bangalore,Accomodation,3500000.0,Undisclosed
2020,Fleetx,Unavailable,SaaS,1402400.0,Series A
2020,Embibe,Mumbai,EdTech,12618300.0,Undisclosed
2020,Entri,Kochi,EdTech,1400000.0,Seed
2020,Oye! Rickshaw,Unavailable,E-mobility,10000000.0,Series A
2020,Seal Professional,Bangalore,EdTech,3000000.0,Pre-series A
2020,Sprinng Foods,Mumbai,Food,3000000.0,Undisclosed
2020,1MG,Gurugram,Healthtech,9900000.0,Undisclosed
2020,Aagey,Bangalore,FinTech,3000000.0,Undisclosed
2020,Doubtnut,Gurugram,EdTech,15000000.0,Series A
2020,AdonMo,Bangalore,Ad-tech,3000000.0,Undisclosed
2020,RACEnergy,Unavailable,E-mobility,3000000.0,Seed
2020,BharatPe,Delhi,FinTech,100000000.0,Undisclosed
2020,Kisan Network,Gurugram,Agritech,3000000.0,Seed
2020,Vogo,Bangalore,Automotive,35000000.0,Series C
2020,Unotech,Mumbai,SaaS,2000000.0,Undisclosed
2020,Zetwerk,Bangalore,Marketplace,2200000.0,Undisclosed
2020,CureSkin,Bangalore,Healthtech,500000.0,Undisclosed
2020,WizKlub,Bangalore,EdTech,982530.0,Seed
2020,Interviewbit,Pune,EdTech,200000000.0,Series A
2020,MoneyTap,Unavailable,FinTech,70185200.0,Series B
2020,Uniplatform Tech,Delhi,SaaS,3000000.0,Undisclosed
2020,INdwealth,Gurugram,FinTech,12000000.0,Series C
2020,Bizongo,Mumbai,Marketplace,30000000.0,Series C
2020,AppsFlyer,Bangalore,SaaS,210000000.0,Series D
2020,Digit Insurance,Bangalore,Insurtech,84000000.0,Undisclosed
2020,Livspace,Bangalore,Interior Design,60000000.0,Series D
2020,GetVantage,Mumbai,FinTech,3000000.0,Seed
2020,Konfinity,Noida,EdTech,3000000.0,Undisclosed
2020,Instoried,Delhi,SaaS,3000000.0,Undisclosed
2020,Nupay,Haryana,Neo-banking,3000000.0,Undisclosed
2020,LogiNext,Unavailable,Transport Automation,39000000.0,Series B
2020,Samosa Singh,Bangalore,Food,2700000.0,Series A
2020,Crysta,Delhi,Healthtech,1403400.0,Pre-series A
2020,Eupheus Learning,New Delhi,EdTech,4300000.0,Series A
2020,Bounce,Bangalore,Automotive and Rentals,105000000.0,Series D
2020,Park+,Unavailable,Techonology,11000000.0,Undisclosed
2020,Goodmylk,Bangalore,Dairy,400000.0,Seed
2020,SmartKarrot,Unavailable,SaaS,1000000.0,Undisclosed
2020,Skylo,Unavailable,IoT,103000000.0,Series B
2020,Tea Trunk,Goa,Beverage,220000.0,Undisclosed
2020,Zoomcar,Bangalore,Transport & Rentals,30000000.0,Series D
2020,Mera Cashier,Noida,FinTech,250000.0,Seed
2020,Samya AI,Unavailable,SaaS,6000000.0,Seed
2020,Kristal AI,Unavailable,AI,6000000.0,Series A
2020,Invento Robotics,Unavailable,AI Robotics,281300.0,Seed
2020,Zimyo,Gurugram,HR tech,3000000.0,Undisclosed
2020,Sabse Sasta Dukaan,Kolkata,Pharmaceutical,3000000.0,Undisclosed
2020,Fitphilia,Mumbai,Healthtech,3000000.0,Undisclosed
2020,Medicus,Mumbai,Healthtech,12700.0,Undisclosed
2020,Monech,Mumbai,FinTech,12700.0,Seed
2020,Teach Us,Unavailable,EdTech,12700.0,Seed
2020,Dealberg,Bangalore,B2B marketplace,3000000.0,Undisclosed
2020,Phenom People,Unavailable,HR tech,30000000.0,Series C
2020,Extra Edge,Pune,EdTech,700000.0,Pre-series A
2020,Capital Quotient,Bangalore,FinTech,600000.0,Undisclosed
2020,Karfa,Delhi,Ecommerce,25000.0,Seed
2020,Gamerji,Unavailable,Gaming,400000.0,Undisclosed
2020,Bounce,Bangalore,Automotive and Rentals,97500000.0,Series D
2020,Zinier,Bangalore,Automation,90000000.0,Series C
2020,ProEves,Delhi,Preschool Daycare,507000.0,Seed
2020,Toddle,Bangalore,Unknown,3000000.0,Undisclosed
2020,Aesthetic Nutrition,Unavailable,Food diet,3000000.0,Pre-series A
2020,Ninjacart,Bangalore,B2B Agritech,10000000.0,Series C
2020,TechnifyBiz,Unavailable,B2B Agritech,2000000.0,Seed
2020,Wysh,Hyderabad,E-connect,2000000.0,Series A
2020,Keito,Pune,AI,160000.0,Seed
2020,Klub,Unavailable,FinTech,2000000.0,Pre-seed
2020,Aadhar,Mumbai,Ecommerce,3000000.0,Seed
2020,IncubateHub,Bangalore,Tech hub,3000000.0,Undisclosed
2020,Rage Coffee,Delhi,FMCG,3000000.0,Undisclosed
2020,Skilancer,Noida,Technology,3000000.0,Undisclosed
2020,Harappa Education,New Delhi,EdTech,3000000.0,Undisclosed
2020,Rheo,Unavailable,Entertainment,2000000.0,Undisclosed
2020,Axio Biosolutions,Bangalore,Medtech,5200000.0,Series B
2020,Techbooze,Unavailable,Consultancy,15000000.0,Series A
2020,PayMart,Chandigarh,FinTech,3000000.0,Undisclosed
2020,Testbook,Unavailable,EdTech,8400000.0,Series B
2020,FabAlley,Noida,Ecommerce,1100000.0,Undisclosed
2020,HaikuJAM,Unavailable,Unknown,3400000.0,Undisclosed
2020,Mamaearth,Unavailable,Ecommerce,18300000.0,Series A
2020,Rentomojo,Unavailable,Rental,2000000.0,Undisclosed
2020,Zomato,Unavailable,Foodtech,150000000.0,Undisclosed
2020,Generico,Mumbai,Pharmacy,1400000.0,Undisclosed
2020,HighRadius,Hyderabad,SaaS,125000000.0,Series B
2020,Chai Kings,Chennai,Beverage,1000000.0,Undisclosed
2020,Rivigo,Gurugram,Logistics,3400000.0,Series F
2020,BuildPan,Indore,SaaS,3000000.0,Seed
2020,Shiksha,Unavailable,EdTech,181000.0,Undisclosed
2020,Super Surfaces,Hyderabad,Deisgning,500000.0,Series A
2020,Quicko,Ahmedabad,Taxation,280000.0,Undisclosed
2020,Satin Creditcare,Gurgaon,FinTech,15000000.0,Undisclosed
2020,XpressBees,Unavailable,Logistics,10000000.0,Undisclosed
2020,FarmERP,Pune,Agritech,3000000.0,Series A
2020,Wealth Bucket,Unavailable,FinTech,3000000.0,Undisclosed
2020,GoMechanic,Delhi,Automobile Technology,14700000.0,Series B
2020,Fashor,Chennai,Fashion,1000000.0,Pre-series A
2020,Leverage Edu,Delhi,EdTech,1500000.0,Undisclosed
2020,EpiFi,Unavailable,FinTech,13200000.0,Seed
2020,Purplle,Mumbai,Cosmetics,8000000.0,Undisclosed
2020,Shuttl,Delhi,Transport,8043000.0,Series C
2020,Pando,Chennai,Logitech,9000000.0,Series A
2021,Unbox Robotics,Bangalore,AI startup,1200000.0,Pre-series A
2021,upGrad,Mumbai,EdTech,120000000.0,Undisclosed
2021,Lead School,Mumbai,EdTech,30000000.0,Series D
2021,Bizongo,Mumbai,B2B E-commerce,51000000.0,Series C
2021,FypMoney,Gurugram,FinTech,2000000.0,Seed
2021,Urban Company,New Delhi,Home services,188000000.0,Undisclosed
2021,Comofi Medtech,Bangalore,HealthTech,200000.0,Undisclosed
2021,Qube Health,Mumbai,HealthTech,3500000.0,Pre-series A
2021,Vitra.ai,Bangalore,Tech Startup,3500000.0,Undisclosed
2021,Taikee,Mumbai,E-commerce,1000000.0,Undisclosed
2021,Fitterfly,Mumbai,HealthTech,3000000.0,Pre-series A
2021,FreeStand,New Delhi,B2B service,100000.0,Undisclosed
2021,MyDentalPlan,Bangalore,Helathcare,700000.0,Seed
2021,Freyr Energy,Hyderabad,Renewable Energy,2000000.0,Undisclosed
2021,DealShare,Jaipur,E-commerce,9000000.0,Undisclosed
2021,Tessolve,Bangalore,Electronics,40000000.0,Undisclosed
2021,Smart Joules,New Delhi,Renewable Energy,49000000.0,Undisclosed
2021,ORAI,Bangalore,IT startup,400000.0,Pre-series A
2021,ixamBee,New Delhi,EdTech,300000.0,Seed
2021,CoinSwitch Kuber,Bangalore,FinTech,25000000.0,Series B
2021,Razorpay,Bangalore,FinTech,160000000.0,Series E
2021,Uable,Bangalore,EdTech,3500000.0,Seed
2021,ZFW Hospitality,New Delhi,Food & Beverages,150000.0,Pre-seed
2021,Optimized Electrotech,Ahmadabad,Aeorspace,1800000.0,Pre-series A
2021,Northern Arc,Chennai,FinTech,5000000.0,Undisclosed
2021,Chara,Bangalore,Deep Tech,850000.0,Seed
2021,Sirona Hygiene,New Delhi,HealthTech,3000000.0,Series A
2021,Pristyn Care,Gurugram,HealthTech,53000000.0,Series D
2021,TrulyMadly,New Delhi,Dating,2000000.0,Pre-series A
2021,Vidyakul,Unavailable,EdTech,500000.0,Seed
2021,Jambox Games,Bangalore,Gaming,1100000.0,Seed
2021,Miko,Mumbai,Robotics,6000000.0,Undisclosed
2021,SuperK,"Small Towns, Andhra Pradesh",Retail,800000.0,Seed
2021,TagZ Foods,Bangalore,Food,500000.0,Pre-series A
2021,Fuel Buddy,New Delhi,Oil and Energy,1000000.0,Undisclosed
2021,M1xchange,Gurugram,FinTech,10000000.0,Undisclosed
2021,Spintly,Goa,Tech Startup,500000.0,Undisclosed
2021,EF Polymer,Rajsamand,AgriTech,200000.0,Undisclosed
2021,boAt,New Delhi,Electronics,6000000.0,Undisclosed
2021,TruNativ,Mumbai,Food & Beverages,3500000.0,Seed
2021,iBus,Bangalore,Telecommuncation,21000000.0,Undisclosed
2021,Puresh Daily,Ranchi,Milk startup,100000.0,Seed
2021,LearnVern,Ahmadabad,EdTech,1000000.0,Undisclosed
2021,LimeChat,"Faridabad, Haryana",AI Chatbot,7500000.0,Seed
2021,Dybo,Bangalore,IT,100000.0,Seed
2021,moEVing,Gurugram,Logistics,1000000.0,Seed
2021,WeWork India,Bangalore,Hospitality,26000000.0,Undisclosed
2021,Solethreads,Gurugram,Fashion,1000000.0,Series A
2021,Beldara,Mumbai,E-commerce,7400000.0,Undisclosed
2021,CredFlow,New Delhi,FinTech,2000000.0,Seed
2021,Do Your Thng,Gurugram,Marketing,1500000.0,Undisclosed
2021,Oye Rickshaw,Gurugram,Transportation,3000000.0,Undisclosed
2021,Legitquest,New Delhi,LegalTech,600000.0,Undisclosed
2021,Swiggy,Bangalore,Food delivery,800000000.0,Undisclosed
2021,AntWak,Bangalore,EdTech,3500000.0,Seed
2021,PlayShifu,Bangalore,EdTech,17000000.0,Series B
2021,Pitstop,Bangalore,Automotive,3500000.0,Series B
2021,Lendingkart,Gujarat,FinTech,15000000.0,Debt
2021,CRED,Bangalore,FinTech,215000000.0,Series D
2021,Karnival,Bangalore,SaaS startup,2500000.0,Seed
2021,PharmEasy,Mumbai,HealthTech,350000000.0,Series E
2021,WESS,Mumbai,Renewable Energy,2000000.0,Seed
2021,ShopSe,Mumbai,FinTech,5500000.0,Undisclosed
2021,Fantasy Akhada,Gurugram,Fantasy sports,600000.0,Undisclosed
2021,Rage Coffee,New Delhi,Food & Beverages,3500000.0,Pre-series A
2021,Groww,Bangalore,FinTech,83000000.0,Series D
2021,Avanti Finance,Bangalore,FinTech,26000000.0,Series A
2021,Kudos,Pune,FinTech,3500000.0,Pre-series A
2021,OfBusiness,Gurugram,FinTech,110000000.0,Undisclosed
2021,Superpro.ai,Bangalore,Video communication,3000000.0,Seed
2021,ShareChat,Bangalore,Social Media,500000000.0,Undisclosed
2021,WiT-ACE,Gurugram,Skill development,1000000.0,Seed
2021,Spinny,Gurugram,Retail,65000000.0,Series C
2021,Alteria Capital,Mumbai,FinTech,160510637.7,Debt
2021,Safexpay,Thane,FinTech,6000000.0,Undisclosed
2021,PumPumPum,Gurugram,Rental,700000.0,Pre-series A
2021,Speciale Invest,Bangalore,FinTech,10000000.0,Undisclosed
2021,Eunimart,Hyderabad,E-commerce,700000.0,Pre-series A
2021,Meesho,Bangalore,E-commerce,300000000.0,Undisclosed
2021,CareerLabs,Bangalore,EdTech,2200000.0,Undisclosed
2021,Uable,Bangalore,EdTech,35000000.0,Pre-series A
2021,Zoko,Bangalore,Tech Startup,140000000.0,Seed
2021,GetWork,Gurugram,Recruitment,200000.0,Seed
2021,Easebuzz,Pune,E-commerce,4000000.0,Series A
2021,Chingari,Bangalore,Social Media,13000000.0,Undisclosed
2021,DusMinute,Bangalore,Retail,1100000.0,Pre-series A
2021,Onsurity,Bangalore,HealthCare,3500000.0,Undisclosed
2021,Karbon Card,Bangalore,FinTech,3500000.0,Undisclosed
2021,Factors.AI,Bangalore,SaaS startup,2000000.0,Undisclosed
2021,Elevar,Mumbai,Sports,2000000.0,Undisclosed
2021,Studio Sirah,Bangalore,Computer Games,800000.0,Undisclosed
2021,OTO Capital,Mumbai,FinTech,6000000.0,Undisclosed
2021,1Bridge,Bangalore,Consumer Goods,2500000.0,Undisclosed
2021,Skeps,Gurugram,FinTech,9500000.0,Undisclosed
2021,Curefoods,Bangalore,Food & Beverages,13000000.0,Undisclosed
2021,TartanSense,Bangalore,Information Technology,5000000.0,Undisclosed
2021,Bewakoof,Mumbai,Apparel & Fashion,8000000.0,Undisclosed
2021,Kirana247,New Delhi,Logistics & Supply Chain,1000000.0,Undisclosed
2021,FanPlay,Unavailable,Computer Games,1200000.0,Unknown
2021,NeoDocs,Mumbai,Healthtech,3500000.0,Undisclosed
2021,IsGoingOnline,Cochin,Retail,200000.0,Undisclosed
2021,Camp K12,Gurugram,EdTech,12000000.0,Undisclosed
2021,Elda Health,Bangalore,Healthcare,1500000.0,Undisclosed
2021,Sporjo,Mumbai,SportsTech,2000000.0,Undisclosed
2021,Advantage Club,Mumbai,HRTech,1700000.0,Undisclosed
2021,SuperGaming,Pune,Gaming,5500000.0,Undisclosed
2021,Ruptok,New Delhi,FinTech,1000000.0,Undisclosed
2021,TartanSense,Bangalore,Information Technology,5000000.0,Series A
2021,Kirana247,New Delhi,Logistics & Supply Chain,1000000.0,Pre-series A
2021,NeoDocs,Mumbai,Healthtech,3500000.0,Pre-seed
2021,IsGoingOnline,Cochin,Retail,200000.0,Pre-series A
2021,Camp K12,Gurugram,EdTech,12000000.0,Series A
2021,Elda Health,Bangalore,Healthcare,1500000.0,Seed
2021,Sporjo,Mumbai,SportsTech,2000000.0,Pre-series A
2021,SuperGaming,Pune,Gaming,5500000.0,Series A
2021,O’ Be Cocktails,Bangalore,Wine & Spirits,400000.0,Undisclosed
2021,Zetwerk,Bangalore,Mechanical & Industrial Engineering,150000000.0,Series E
2021,AppsForBharat,Bangalore,Spiritual,4000000.0,Seed
2021,Imagimake,Mumbai,Consumer Goods,3500000.0,Undisclosed
2021,Khatabook,Bangalore,Financial Services,100000000.0,Series C
2021,Smytten,Gurugram,Consumer Goods,6000000.0,Series A
2021,Syook,Bangalore,Industrial Automation,1000000.0,Series A
2021,Akudo,Bangalore,FinTech,3500000.0,Pre-seed
2021,NOTO,Mumbai,Consumer Goods,500000.0,Pre-series A
2021,Lumiq,Noida,Information Technology,2000000.0,Seed
2021,CommerceUp,Gurugram,Information Technology,3500000.0,Seed
2021,Breathe Well-being,Gurugram,Health,5500000.0,Series A
2021,Hike,New Delhi,Information Technology,3500000.0,Undisclosed
2021,House of Kieraya,Bangalore,Lifestyle,15000000.0,Undisclosed
2021,goEgoNetwork,Pune,Automotive,2000000.0,Undisclosed
2021,Probus,New Delhi,IoT,500000.0,Bridge
2021,DrinkPrime,Bangalore,Consumer Goods,1000000.0,Undisclosed
2021,Smart Express,Mumbai,Logistics,10000000.0,Seed
2021,Smallcase,Bangalore,FinTech,40000000.0,Series C
2021,SATYA MicroCapital,New Delhi,Banking,10000000.0,Undisclosed
2021,Snack Amor,Mumbai,Food & Beverages,3500000.0,Undisclosed
2021,Postman,Bangalore,Computer software,225000000.0,Series D
2021,Hashnode,Bangalore,Computer software,6700000.0,Series A
2021,RACEnergy,Hyderabad,Automotive,1300000.0,Seed
2021,BharatPe,New Delhi,FinTech,20000000.0,Debt
2021,Gyde,Pune,Computer software,250000.0,Seed
2021,BatteryPool,Pune,Automotive,3500000.0,Seed
2021,AgNext,Chandigarh,AgriTech,21000000.0,Series A
2021,Xpresslane,Bangalore,Tech startup,400000.0,Pre-seed
2021,LoanKuber,New Delhi,Digital mortgage,1200000.0,Pre-series A
2021,OYO,Gurugram,Hospitality,5000000.0,Series F
2021,Rapido,Bangalore,Information Technology & Services,52000000.0,Undisclosed
2021,YPay,Noida,FinTech,400000.0,Undisclosed
2021,SleepyCat,Mumbai,Furniture,3800000.0,Undisclosed
2021,Ultrahuman,Bangalore,Healthcare,17500000.0,Undisclosed
2021,UpScalio,Gurugram,E-commerce,42000000.0,Undisclosed
2021,Yellow Class,Gurugram,EdTech,6000000.0,Undisclosed
2021,Yojak,Gurugram,B2B marketplace,3800000.0,Undisclosed
2021,CreatorStack,Bangalore,Computer software,2000000.0,Undisclosed
2021,Expertrons,Mumbai,EdTech,2300000.0,Undisclosed
2021,Rage Coffee,New Delhi,Food & Beverages,5000000.0,Undisclosed
2021,Klub,Bangalore,Financial Services,20000000.0,Undisclosed
2021,Navia Life Care,New Delhi,Healtcare,1000000.0,Undisclosed
2021,1K Kirana Bazaar,Gurugram,Retail,7000000.0,Undisclosed
2021,Zupee,Gurugram,Gaming,30000000.0,Undisclosed
2021,Locale.ai,Bangalore,Location Analytics,1000000.0,Undisclosed
2021,VerSe Innovation,Bangalore,Media,450000000.0,Undisclosed
2021,MetroRide,Bangalore,Transportation,3500000.0,Undisclosed
2021,Miko,Mumbai,Consumer Electronics,28000000.0,Undisclosed
2021,Whiz League,New Delhi,EdTech,300000.0,Undisclosed
2021,Hash,New Delhi,Tobacco,3500000.0,Undisclosed
2021,Unacademy,Bangalore,EdTech,3500000.0,Undisclosed
2021,Log 9 Materials,Bangalore,Deeptech,8500000.0,Series A
2021,upGrad,Mumbai,EdTech,25000000.0,Undisclosed
2021,FlashPrep,Bangalore,EdTech,500000.0,Pre-seed
2021,Kenko Health,Mumbai,Insuretech,1700000.0,Pre-series A
2021,Wiz Freight,Chennai,Logistics & Supply Chain,3500000.0,Seed
2021,Credgenics,New Delhi,Financial Services,25000000.0,Series A
2021,BlueLearn,Goa,EdTech,400000.0,Pre-seed
2021,NimbleBox.ai,Chennai,MLOps platform,1000000.0,Seed
2021,Pickrr,Gurugram,Logistics & Supply Chain,12000000.0,Series B
2021,Stellaris Venture Partners,Bangalore,Venture Capital,225000000.0,Undisclosed
2021,Grip Invest,Gurugram,Financial Services,3000000.0,Series A
2021,Heads Up For Tails,New Delhi,Pet care,37000000.0,Series A
2021,Blue Tokai Coffee Roasters,New Delhi,Food & Beverages,2000000.0,Series B
2021,Neeman,Hyderabad,Consumer Goods,2000000.0,Series A
2021,BharatPe,New Delhi,FinTech,370000000.0,Series E
2021,GoSats,Bangalore,FinTech,700000.0,Seed
2021,StockGro,Bangalore,FinTech,5000000.0,Pre-series A
2021,Onsurity,Bangalore,Healthcare,16000000.0,Series A
2021,Khabri,Gurugram,Media,2000000.0,Pre-series A
2021,Celcius,Mumbai,Logistics,500000.0,Undisclosed
2021,AyuRythm,Bangalore,Healthcare,3500000.0,Seed
2021,Enguru,Bangalore,EdTech,3500000.0,Pre-series A
2021,Rocket Skills,Gurugram,EdTech,200000.0,Pre-seed
2021,RenewBuy,Gurugram,FinTech,10000000.0,Series C
2021,Faarms,Bangalore,AgriTech,2000000.0,Seed
2021,UrbanMatrix Technologies,Chennai,Drone,100000.0,Undisclosed
2021,Jupiter,Mumbai,Banking,44000000.0,Series B
2021,Pixuate,Bangalore,Deeptech,1000000.0,Seed
2021,Playo,Bangalore,SportsTech,500000.0,Pre-series A
2021,Toothsi,Mumbai,Health,20000000.0,Series B
2021,Soothe Healthcare,New Delhi,Consumer Goods,10000000.0,Series C
2021,Goodmeetings,Bangalore,Computer software,1700000.0,Series A
2021,Apnaklub,Bangalore,Wholesale,3500000.0,Seed
2021,ChefKart,Gurugram,Consumer Goods,300000.0,Pre-seed
2021,Fashinza,Gurugram,Apparel & Fashion,20000000.0,Series A
2021,Fabheads,Chennai,Industrial Automation,3500000.0,Pre-series A
2021,QuickShift,Pune,Logistics & Supply Chain,770000.0,Seed
2021,StackBOX,Bangalore,Logistics & Supply Chain,1200000.0,Undisclosed
2021,MedPrime Technologies,Thane,Healthcare,3500000.0,Seed
2021,infra.market,Thane,Construction,125000000.0,Series D
2021,CollegeDekho,Gurgaon,E-learning,35000000.0,Series B
2021,BOX8,Mumbai,Food & Beverages,40000000.0,Undisclosed
2021,Simpl,Bangalore,Consumer Services,40000000.0,Series B
2021,8i Ventures,Mumbai,Venture Capital & Private Equity,50000000.0,Undisclosed
2021,PayGlocal,Bangalore,Financial Services,4900000.0,Series A
2021,Curefit,Bangalore,"Health, Wellness & Fitness",145000000.0,Undisclosed
2021,Pocket FM,Bangalore,OTT,22000000.0,Series B
2021,CHARGE+ZONE,Vadodara,Automotive,10000000.0,Undisclosed
2021,PlanetSpark,Gurugram,Education Management,13000000.0,Series B
2021,LenDenClub,Mumbai,Financial Services,10000000.0,Series A
2021,CometChat,Mumbai,Computer Software,10000000.0,Series A
2021,AgroStar,Pune,AgriTech,70000000.0,Series D
2021,Bizongo,Mumbai,Information Technology & Services,100000000.0,Series D
2021,Probus Insurance,Mumbai,Insurance,6700000.0,Undisclosed
2021,MoEngage,Bangalore,Software Startup,30000000.0,Series D
2021,CloudSEK,Bangalore,Computer & Network Security,7000000.0,Series A
2021,Exponent Energy,Bangalore,Automotive,5000000.0,Pre-series A
2021,Trinkerr,Bangalore,Capital Markets,6600000.0,Series A
2021,Zorro,Gurugram,Social network,32000000.0,Seed
2021,Ultraviolette,Bangalore,Automotive,150000000.0,Series C
2021,NephroPlus,Hyderabad,Hospital & Health Care,24000000.0,Series E
2021,Unremot,Bangalore,Information Technology & Services,700000.0,Seed
2021,FanAnywhere,Bangalore,Financial Services,3500000.0,Seed
2021,PingoLearn,Pune,E-learning,200000.0,Undisclosed
2021,Spry,Mumbai,Music,1500000.0,Seed
2021,Enmovil,Hyderabad,Information Technology & Services,1300000.0,Pre-series A
2021,ASQI Advisors,Mumbai,Financial Services,1000000.0,Pre-series A
2021,Insurance Samadhan,New Delhi,Insurance,725000.0,Pre-series A
2021,Evenflow Brands,Mumbai,Consumer Goods,500000.0,Undisclosed
2021,MasterChow,Food & Beverages,Hauz Khas,461000.0,Seed
2021,Pristyn Care,Gurugram,Hospital & Health Care,96000000.0,Series E
2021,Plix,Mumbai,"Health, Wellness & Fitness",5000000.0,Series A
2021,Uni Cards,Bangalore,Financial Services,70000000.0,Series A
2021,Practically,Hyderabad,E-learning,5000000.0,Undisclosed
2021,Nestasia,Kolkata,Retail,4000000.0,Series A
2021,Vedic Cosmeceuticals,Noida,Cosmetics,32000000.0,Series A
2021,Juspay,Bangalore,FinTech,60000000.0,Series C
2021,TranZact,Mumbai,Information Technology & Services,7000000.0,Series A
2021,Atomberg,Mumbai,Consumer Electronics,20000000.0,Undisclosed
2021,Ola,Bangalore,Mobility,500000000.0,Undisclosed
2021,Mohalla Tech,Bangalore,Social media,266000000.0,Series G
2021,Stack,Bangalore,Financial Services,4500000.0,Seed
2021,PropReturns,Mumbai,Real Estate,1200000.0,Undisclosed
2021,WeSkill,Gurugram,E-learning,4000000.0,Pre-seed
2021,Fitpage,Mumbai,"Health, Wellness & Fitness",300000.0,Undisclosed
2021,ShopMyLooks,Noida,Digital platform,200000.0,Undisclosed
2021,ByteLearn,Noida,E-learning,9500000.0,Seed
2021,Dista,Pune,Computer Software,1200000.0,Seed
2021,OfBusiness,Gurugram,Financial Services,325000000.0,Undisclosed
2021,Bizongo,Mumbai,B2B Ecommerce,100000000.0,Series D
2021,FRND,Bangalore,Online Media,6500000.0,Series A
2021,Metadome,Bangalore,Computer Software,4000000.0,Pre-series A
2021,Keka HR,Hyderabad,Information Technology & Services,1600000.0,Undisclosed
2021,Flo Mobility,Bangalore,Industrial Automation,400000.0,Undisclosed
2021,Yodacart,Thane,E-commerce,225000.0,Pre-seed
2021,TheHouseMonk,Bangalore,Real Estate,5000000.0,Undisclosed
2021,Zepto,Bangalore,E-commerce,100000000.0,Undisclosed
2021,Sirona Hygiene,New Delhi,"Health, Wellness & Fitness",10000000.0,Undisclosed
2021,Jumbotail,Bangalore,B2B Ecommerce,85000000.0,Series C
2021,Captain Fresh,Bangalore,Logistics & Supply Chain,40000000.0,Series B
2021,Deciwood,New Delhi,Consumer Electronics,200000.0,Undisclosed
2021,Kohbee,Bangalore,E-learning,235000.0,Pre-seed
2021,Perfora,Gurugram,Consumer Goods,260000.0,Pre-seed
2021,Unbox Robotics,Pune,Logistics & Supply Chain,7000000.0,Series A
2021,Ninety One,Ahmedabad,Consumer Goods,30000000.0,Series A
2021,Gobillion,New Delhi,Social commerce,2900000.0,Seed
2021,RIPPLR,Bangalore,Logistics & Supply Chain,12000000.0,Series B
2021,SK Finance,Jaipur,Financial Services,53000000.0,Series F
2021,Eggoz,Gurugram,Food & Beverages,3500000.0,Series A
2021,Fabriclore,Jaipur,Apparel & Fashion,700000.0,Pre-series A
2021,Veefin,Mumbai,Information Technology & Services,3000000.0,Undisclosed
2021,Verandah,Mumbai,Apparel & Fashion,1000000.0,Seed
2021,Karkinos Healthcare,Mumbai,Hospital & Health Care,3500000.0,Undisclosed
2021,OWO Technologies,Gurugram,Food & Beverages,3000000.0,Seed
2021,EsportsXO,Bangalore,Mobile Games,1100000.0,Seed
2021,The Gourmet Jar,Noida,Food & Beverages,150000.0,Undisclosed
2021,Zorgers,Mohali,Hospital & Health Care,3500000.0,Undisclosed
2021,BangDB,Bangalore,Computer Software,3500000.0,Undisclosed
2021,Neobank Jupiter,Mumbai,Banking,86000000.0,Series C
2021,Skippi Ice Pops,Hyderabad,Food Production,130000.0,Undisclosed
2021,Glii,Noida,Dating,10000.0,Seed
2021,GlobalBees,New Delhi,E-commerce,111000000.0,Series B
2021,Mamaearth,Gurugram,"Health, Wellness & Fitness",37000000.0,Undisclosed
2021,SecureNow,Gurugram,Insurance,6000000.0,Series B
2021,Vendor Infra,Gurugram,Construction,265000.0,Undisclosed
2021,Hakuna Matata,Chennai,Information Technology & Services,1000000.0,Undisclosed
2021,OneCard,Pune,Financial Services,76000000.0,Undisclosed
2021,Doubtnut,Gurugram,EdTech,30000000.0,Series B
2021,Hubhopper,New Delhi,Podcast,3500000.0,Undisclosed
2021,Infra.Market,Thane,Construction,100000000.0,Series C
2021,Comofi Medtech,Bangalore,HeathTech,200000.0,Undisclosed
2021,Battery Smart,New Delhi,Battery,3500000.0,Seed
2021,Kutuki,Bangalore,EdTech,2000000.0,Seed
2021,Onelife,Mumbai,Healthcare,3500000.0,Undisclosed
2021,Eupheus,New Delhi,EdTech,4000000.0,Series B
2021,KreditBee,Bangalore,FinTech,75000000.0,Series C
2021,Pencil,Mumbai,Content publishing,1000000.0,Pre-series A
2021,Aisle,Bangalore,Dating,3500000.0,Pre-series A
2021,Marquee Equity,Mumbai,FinTech,3800000.0,Undisclosed
2021,UptimeAI,Bangalore,AI startup,1500000.0,Seed
